pdf_name,year,region,project_type,nom_commune,dept,land_surface_ha,power_mwc,longitude,latitude
p_2018_6553_avis_ae_collegial_parc__phot_ussel_signe.pdf,2018,Nouvelle-Aquitaine,photovoltaïque,Ussel,19,25.0,9.0,2.30449906488,45.5502290763
p_2018_6553_avis_ae_collegial_parc__phot_ussel_signe.pdf,2018,Nouvelle-Aquitaine,photovoltaïque,Ussel,19,25.0,9.0,2.30449906488,45.5502290763
p_2018_6553_avis_ae_collegial_parc__phot_ussel_signe.pdf,2018,Nouvelle-Aquitaine,photovoltaïque,Ussel,19,25.0,9.0,2.30449906488,45.5502290763
p_2018_6492_parc_photovoltaique_fontenet_avis__mrae_signe.pdf,2018,Nouvelle-Aquitaine,photovoltaïque,Fontenet,17,27.0,1.0,-0.463265177697,45.9056728003
p_2018_6490_centrale_photovoltaique_mrae_signe.pdf,2018,Nouvelle-Aquitaine,photovoltaïque,Trizay,17,10.6,5.3,-0.903805758025,45.8824159109
p_2018_6484_avis_ae_delego_centrale_lesperon_40_mls_signe.pdf,2018,Nouvelle-Aquitaine,photovoltaïque,Lesperon,40,40,34.0,-1.07688098141,43.9630085483
p_2018_6441_a_mls_signe.pdf,2018,Nouvelle-Aquitaine,photovoltaïque,Laluque,40,23,1.0,-0.986364609887,43.8510297418
p_2018-6405_a_jt_signe.pdf,2018,Nouvelle-Aquitaine,photovoltaïque,Rion-des-Landes,40,162.2,48.15,-0.933954728483,43.9348192825
p_2018_6292_a_jt_mrae_signe.pdf,2018,Nouvelle-Aquitaine,photovoltaïque,Naintré,86,88.0,5.0,0.494183225778,46.7725487578
p_2018_6258_a_fs2_mls_signe.pdf,2018,Nouvelle-Aquitaine,photovoltaïque,Montpezat,47,20.0,4.24,0.53448370378,44.3420285974
p_2018_6251_a_mls_mrae_signe.pdf,2018,Nouvelle-Aquitaine,photovoltaïque,,,42.0,14.3,,
p_2018_6134_avis_delegation_centrale_photovoltaique_blanquefort_33_jt2_signe.pdf,2018,Nouvelle-Aquitaine,photovoltaïque,Blanquefort,33,38.0,,-0.612268950301,44.9231492741
p_2018_6137_a_jt_-1_mrae_signe.pdf,2018,Nouvelle-Aquitaine,photovoltaïque,Bordeaux,33,65.0,,-0.57369678116,44.8572445351
p_2018_6137_a_jt_-1_mrae_signe.pdf,2018,Nouvelle-Aquitaine,photovoltaïque,Bordeaux,33,65.0,,-0.57369678116,44.8572445351
p_2018_6137_a_jt_-1_mrae_signe.pdf,2018,Nouvelle-Aquitaine,photovoltaïque,Bordeaux,33,65.0,,-0.57369678116,44.8572445351
p_2018_6137_a_jt_-1_mrae_signe.pdf,2018,Nouvelle-Aquitaine,photovoltaïque,Bordeaux,33,65.0,,-0.57369678116,44.8572445351
p_2018_6137_a_jt_-1_mrae_signe.pdf,2018,Nouvelle-Aquitaine,photovoltaïque,Bordeaux,33,65.0,,-0.57369678116,44.8572445351
p_2018_5954_avis_ae_parc_photovoltaique_au_sol_montmorillon_86_mrae_signe.pdf,2018,Nouvelle-Aquitaine,photovoltaïque,Saint-Léomer,86,4072.0,,0.997218918187,46.4160960603
p_2018_5974_a_mls_signe.pdf,2018,Nouvelle-Aquitaine,photovoltaïque,Maisontiers,79,5.2,3.1,-0.263054037852,46.7784936839
p_2017_5868_avisae_photovoltaique-flottant_stmauricelaclouere_86_jt_mls_mrae_signe.pdf,2018,Nouvelle-Aquitaine,photovoltaïque,Saint-Maurice-la-Clouère,86,5.6,,0.448947749507,46.3880713973
p_2017_5799_avis_delegation_photovoltaique_sabres_jt_mrae_signe.pdf,2018,Nouvelle-Aquitaine,photovoltaïques,Sabres,40,56.2,17.0,-0.734828540641,44.1461218641
p_2017_5744_avis_ae_photovoltaique_nogueresetpardies_signe.pdf,2018,Nouvelle-Aquitaine,photovoltaïque,Noguères-et-Pardies,64,28.1,16.8,,
p_2017_5774_avisae_photovoltaique_naujac-sur-mer_33_signe.pdf,2018,Nouvelle-Aquitaine,photovoltaïque,Naujac-sur-Mer,33,5.3,,-1.05592808876,45.2610002038
p_2017_5562_a.pdf,2017,Nouvelle-Aquitaine,photovoltaïque,,,7.0,,,
a_2025-8306_installation_photovoltaique_l_aigle_st_sulpice_delibere.pdf,2025,Normandie,photovoltaïque,Saint-Sulpice-sur-Risle,61,3.2,,0.671403390128,48.776305281
a_2025_6253_installation_agrivol_st_scolasse_sur_sarthe_delegue-1.pdf,2025,Normandie,agrivoltaïque,Sainte-Scolasse-sur-Sathe,61,21.8,,,
a_2025_6119_installation_agrivoltaique_ecouche-les-vallees.pdf,2025,Normandie,agrivoltaïque,Ecouché-les-Vallées,61,11.3,,,
a_2025_6260_installation_agrivoltaique_ranes_61_delibere.pdf,2025,Normandie,agrivoltaïque,Ranes,61,17.68,10.7,,
a_2025_6139_installation_agrivoltai_que_tanques_delibere.pdf,2025,Normandie,agrivoltaïque,Tanques,61,9.75,10.0,-0.0741132458246,48.6863581551
a_2025-6086_installation_photovoltaique_la_frenaye_delibere.pdf,2025,Normandie,photovoltaïque,Frénaye,76,9.3,,0.573461077843,49.5208360056
a_2025_5906_installation_photovoltaique_st_vigo_dymonville_delegue.pdf,2025,Normandie,photovoltaïque,Saint-Vigor-d’Ymonville,76,6.31,,,
a-2025-5909-installation-photovoltaique-sol-loucelles_delibere.pdf,2025,Normandie,photovoltaïque,Loucelles,14,5.6,4.65,-0.578019893606,49.225730744
a_2025_5900_installation_photovoltaique_moulins_sur_orne-delibere.pdf,2025,Normandie,photovoltaïque,Moulins-sur-Orne,61,4.3,,-0.0653769966336,48.7533220868
a_2025-5880_installation_photovoltaique_laize_clinchamps.pdf,2025,Normandie,photovoltaïque,Fontenay-le-Marmion,14,9.87,,-0.34496703891,49.0870178586
a_2025_5881_installation_agrivoltaique_isigny_delegue.pdf,2025,Normandie,agrivoltaïque,Isigny-sur-mer,14,19.4,,,
a_2025_5857_installation_photovol_gonfreville_l-orcher_delibere.pdf,2025,Normandie,photovoltaïque,Gonfreville-l’Orcher,76,43.0,,,
a_2025_5857_installation_photovol_gonfreville_l-orcher_delibere.pdf,2025,Normandie,photovoltaïque,Rogerville,76,43.0,,0.25945469871,49.4857634739
a_2025_5856_installation_photovoltaique_sol_sebecourt_delibere.pdf,2025,Normandie,photovoltaïque,Sébécourt,27,4.7,,0.831363916278,48.9755682262
a_2025_5831_installation_photovoltaique_saint_vigor_delibere.pdf,2025,Normandie,photovoltaïque,Saint-Vigor-le-Grand,14,32.0,20.7,-0.676858813101,49.2877194467
a_2025_5831_installation_photovoltaique_saint_vigor_delibere.pdf,2025,Normandie,photovoltaïque,Esquay-sur-Seulles,14,32.0,20.7,-0.622418899697,49.2716519336
a_2025-5737-installation-photovoltaique-sol_cornebugle_delegue.pdf,2025,Normandie,photovoltaïque,Cordebugle,14,7.45,2.43,0.379835846184,49.1134254456
a_2024-5610_installationn-photovoltaique-sol_brieux_delibere.pdf,2024,Normandie,photovoltaïque,Brieux,61,5.16,6.3,-0.0791169679953,48.8334251501
a_2024-5580_installation-photovoltaique_etrepagny_27_.pdf,2024,Normandie,photovoltaïque,Etrepagny,27,300.0,1.0,,
a_2024_5581_installation_photovoltaique_sol_mesnil_en_ouche_27_delibere.pdf,2024,Normandie,photovoltaïque,Mesnil-en-Ouche,27,5.09,,0.696415474297,49.0090520551
a_2024_5581_installation_photovoltaique_sol_mesnil_en_ouche_27_delibere.pdf,2024,Normandie,photovoltaïque,Mesnil-en-Ouche,27,5.09,,0.696415474297,49.0090520551
a_2024_5581_installation_photovoltaique_sol_mesnil_en_ouche_27_delibere.pdf,2024,Normandie,photovoltaïque,Mesnil-en-Ouche,27,5.09,,0.696415474297,49.0090520551
a_2024_5581_installation_photovoltaique_sol_mesnil_en_ouche_27_delibere.pdf,2024,Normandie,photovoltaïque,Mesnil-en-Ouche,27,5.09,,0.696415474297,49.0090520551
a_2024_5581_installation_photovoltaique_sol_mesnil_en_ouche_27_delibere.pdf,2024,Normandie,photovoltaïque,Mesnil-en-Ouche,27,5.09,,0.696415474297,49.0090520551
a_2024_5581_installation_photovoltaique_sol_mesnil_en_ouche_27_delibere.pdf,2024,Normandie,photovoltaïque,Mesnil-en-Ouche,27,5.09,,0.696415474297,49.0090520551
a_2024_5581_installation_photovoltaique_sol_mesnil_en_ouche_27_delibere.pdf,2024,Normandie,photovoltaïque,Mesnil-en-Ouche,27,5.09,,0.696415474297,49.0090520551
a_2024_5581_installation_photovoltaique_sol_mesnil_en_ouche_27_delibere.pdf,2024,Normandie,photovoltaïque,Mesnil-en-Ouche,27,5.09,,0.696415474297,49.0090520551
a_2024_5581_installation_photovoltaique_sol_mesnil_en_ouche_27_delibere.pdf,2024,Normandie,photovoltaïque,Mesnil-en-Ouche,27,5.09,,0.696415474297,49.0090520551
a_2024_5581_installation_photovoltaique_sol_mesnil_en_ouche_27_delibere.pdf,2024,Normandie,photovoltaïque,Mesnil-en-Ouche,27,5.09,,0.696415474297,49.0090520551
a_2024_5581_installation_photovoltaique_sol_mesnil_en_ouche_27_delibere.pdf,2024,Normandie,photovoltaïque,Mesnil-en-Ouche,27,5.09,,0.696415474297,49.0090520551
a_2024_5581_installation_photovoltaique_sol_mesnil_en_ouche_27_delibere.pdf,2024,Normandie,photovoltaïque,Mesnil-en-Ouche,27,5.09,,0.696415474297,49.0090520551
a_2024_5581_installation_photovoltaique_sol_mesnil_en_ouche_27_delibere.pdf,2024,Normandie,photovoltaïque,Mesnil-en-Ouche,27,5.09,,0.696415474297,49.0090520551
a_2024_5581_installation_photovoltaique_sol_mesnil_en_ouche_27_delibere.pdf,2024,Normandie,photovoltaïque,Mesnil-en-Ouche,27,5.09,,0.696415474297,49.0090520551
a_2024_5581_installation_photovoltaique_sol_mesnil_en_ouche_27_delibere.pdf,2024,Normandie,photovoltaïque,Mesnil-en-Ouche,27,5.09,,0.696415474297,49.0090520551
a_2024_5581_installation_photovoltaique_sol_mesnil_en_ouche_27_delibere.pdf,2024,Normandie,photovoltaïque,Mesnil-en-Ouche,27,5.09,,0.696415474297,49.0090520551
a_2024_5581_installation_photovoltaique_sol_mesnil_en_ouche_27_delibere.pdf,2024,Normandie,photovoltaïque,Mesnil-en-Ouche,27,5.09,,0.696415474297,49.0090520551
a_2024-5526_ip_edelweiss_delegue.pdf,2024,Normandie,agrivoltaïque,Héronchelles,76,14.7,1.0,1.38150021966,49.5380632023
a_2024-5400_installation-photovoltaique_colleville_delibere.pdf,2024,Normandie,photovoltaïque,Colleville,76,20.0,3.72,0.456999133125,49.7521780135
a_2024_5373__installation_photovoltaique_criquebeuf_delibere.pdf,2024,Normandie,photovoltaïque,Criquebeuf-sur-Seine,27,27.4,1.0,1.10157387414,49.2931111781
a_2024-5348_installation_photovoltaique_arelaune-en-seine_delibere.pdf,2024,Normandie,photovoltaïque,Arelaune-en-Seine,76,20.0,3.5,0.753460847099,49.4463462348
a_2024-5348_installation_photovoltaique_arelaune-en-seine_delibere.pdf,2024,Normandie,photovoltaïque,Arelaune-en-Seine,76,20.0,3.5,0.753460847099,49.4463462348
a_2024-5347_installation-photovoltaique-sol_oissel_delibere.pdf,2024,Normandie,photovoltaïque,Oissel,76,20.6,10.6,1.07400763141,49.3477840873
a_2024-5215_installation-photovolt_conde-en-normandie_delegue.pdf,2024,Normandie,photovoltaïque,Condé-en-Normandie,14,8.0,1.0,-0.562504676497,48.8496985115
a_2024-5215_installation-photovolt_conde-en-normandie_delegue.pdf,2024,Normandie,photovoltaïque,Condé-en-Normandie,14,8.0,1.0,-0.562504676497,48.8496985115
a_2024-5215_installation-photovolt_conde-en-normandie_delegue.pdf,2024,Normandie,photovoltaïque,Condé-en-Normandie,14,8.0,1.0,-0.562504676497,48.8496985115
a_2024-5215_installation-photovolt_conde-en-normandie_delegue.pdf,2024,Normandie,photovoltaïque,Condé-en-Normandie,14,8.0,1.0,-0.562504676497,48.8496985115
a_2024-5215_installation-photovolt_conde-en-normandie_delegue.pdf,2024,Normandie,photovoltaïque,Condé-en-Normandie,14,8.0,1.0,-0.562504676497,48.8496985115
a_2024-5215_installation-photovolt_conde-en-normandie_delegue.pdf,2024,Normandie,photovoltaïque,Condé-en-Normandie,14,8.0,1.0,-0.562504676497,48.8496985115
a_2023-5216_installation-photovolt_saint-hilaire-le-chatel_delegue.pdf,2024,Normandie,photovoltaïque,Saint-Hilaire-le-Châtel,61,4.64,1.0,0.540291950034,48.5551273159
a_2023-5162__installation-photovolataique_perche-en-noce_delibere.pdf,2024,Normandie,photovoltaïque,Perche-en-Nocé,61,19.0,5.4,,
a_2023-5161_installation-photovolt-sol_nointot_delibere.pdf,2024,Normandie,photovoltaïque,Nointot,76,9.9,4.931,0.472716239885,49.5978442384
a_2023-5102_agrivoltaique_mezidon-vallee-d-auge_delibere.pdf,2023,Normandie,agrivoltaïque,Mézidon-Vallée-d’Auge,14,29.0,20.81,,
a_2022-4681_creation_centrale_photovoltaique_vernon_delibere.pdf,2023,Normandie,photovoltaïque,Vernon,27,111.2,,1.48501282787,49.0879728821
a_2023-4980_photovoltaique_sol_evreux_delibere.pdf,2023,Normandie,photovoltaïque,Evreux,27,2.3,1.7,,
a_2023_4959_installation_photovoltaique_les_bouleaux_nd-de-b_delibere.pdf,2023,Normandie,photovoltaïque,Notre-Dame-de-Bliquetuit,76,15.9,11.05,0.753080811666,49.4959539726
a_2023-4903_photovoltaique-sol_isigny-sur-mer_delibere.pdf,2023,Normandie,photovoltaïque,Isigny-sur-Mer,14,21.7,,-1.10256916512,49.305761488
a_2023-4846_installation-photovoltaique-sol_glos_delibere.pdf,2023,Normandie,photovoltaïque,Glos,14,15.0,4.4,0.28133061061,49.1247880255
a_2023-4844_installation-photovoltaique-sol_cherbourg_adopte.pdf,2023,Normandie,photovoltaïque,Cherbourg-en-Cotentin,50,2000.0,3.89,-1.63390160204,49.633412156
a_2023-4844_installation-photovoltaique-sol_cherbourg_adopte.pdf,2023,Normandie,photovoltaïque,Cherbourg-en-Cotentin,50,2000.0,3.89,-1.63390160204,49.633412156
a_2023-4844_installation-photovoltaique-sol_cherbourg_adopte.pdf,2023,Normandie,photovoltaïque,Cherbourg-en-Cotentin,50,2000.0,3.89,-1.63390160204,49.633412156
a_2023-4844_installation-photovoltaique-sol_cherbourg_adopte.pdf,2023,Normandie,photovoltaïque,Cherbourg-en-Cotentin,50,2000.0,3.89,-1.63390160204,49.633412156
a_2023-4844_installation-photovoltaique-sol_cherbourg_adopte.pdf,2023,Normandie,photovoltaïque,Cherbourg-en-Cotentin,50,2000.0,3.89,-1.63390160204,49.633412156
a_2023-4844_installation-photovoltaique-sol_cherbourg_adopte.pdf,2023,Normandie,photovoltaïque,Cherbourg-en-Cotentin,50,2000.0,3.89,-1.63390160204,49.633412156
a_2023-4844_installation-photovoltaique-sol_cherbourg_adopte.pdf,2023,Normandie,photovoltaïque,Cherbourg-en-Cotentin,50,2000.0,3.89,-1.63390160204,49.633412156
a_2023_4843_install_photovoltaique_sol_notredamebliquetuit_delegue.pdf,2023,Normandie,photovoltaïque,Notre-Dame-de-Bliquetuit,76,5.3,3.3,0.753080811666,49.4959539726
a_2023-4818_photovoltaique_aeroport_deauville_st-gatien-des-bois_adopte.pdf,2023,Normandie,photovoltaïque,Saint-Gatien-des-Bois,14,8000.0,,0.186845848605,49.3508650728
a_2023-4781_installation-photovoltaique-sol_vernon_delibere.pdf,2023,Normandie,photovoltaïque,Vernon,27,2075.0,3.89,1.48501282787,49.0879728821
a_2022-4633_centrale-photovoltaique_la_chapelle_mercey_delibere.pdf,2022,Normandie,photovoltaïque,,,17.6,10.0,,
a_2022-4632__centrale-photovoltaique_saint-andre_delibere.pdf,2022,Normandie,photovoltaïque,Saint-André-de-l’Eure,27,12.2,12.2,,
a_2022-4631_centrale_photovoltaique_malleville-sur-le-bec_delibere.pdf,2022,Normandie,photovoltaïque,,,6.62,1.0,,
a_2022-4630_centrale_photovoltaique_sol_saint-marcel_delibere.pdf,2022,Normandie,photovoltaïque,,,7.13,,,
a_2022-4629_centrale_photovoltaique_vernon_delibere.pdf,2022,Normandie,photovoltaïque,Vernon,27,158.0,12.9,1.48501282787,49.0879728821
a_2022-4409_creation_parc_pv_touffreville_delibere.pdf,2022,Normandie,photovoltaïque,Touffréville,14,15.4,15.25,-0.225024326729,49.1993620809
a_2022-4348_creation-parc-pv_ferriere-au-doyen-61_delegue.pdf,2022,Normandie,photovoltaïque,Ferrière-au-Doyen,61,20.8,9.3,0.506168512231,48.6795473913
a_2021-4287_parc-photovoltaique_fontenay-le-pesnel_delibere.pdf,2022,Normandie,photovoltaïque,Fontenay-le-Pesnel,14,4.7,,-0.580438390492,49.1736040754
a_2021-4253_parc-pv_anneville-ambourville_delibere.pdf,2022,Normandie,photovoltaïque,Anneville-Ambourville,76,200.0,30.8,0.891983658071,49.450044528
a_2021-4253_parc-pv_anneville-ambourville_delibere.pdf,2022,Normandie,photovoltaïque,Anneville-Ambourville,76,200.0,30.8,0.891983658071,49.450044528
a_2021_4057_photovol_esquay_delibere.pdf,2021,Normandie,photovoltaïque,Esquay-sur-Seulles,14,22.6,6.639,-0.622418899697,49.2716519336
a_2021_3989_centrale_photovoltaique_delibere.pdf,2021,Normandie,photovoltaïque,au-lieu dit Le Fleurion,50,27.2,14.7,,
a_2021_3989_centrale_photovoltaique_delibere.pdf,2021,Normandie,photovoltaïque,sur la commune du Dézert,50,27.2,14.7,,
a_2021_3924_photovoltaique_fontenay_delibere.pdf,2021,Normandie,photovoltaïque,Fontenay-le-Pesnel,14,9.7,,-0.580438390492,49.1736040754
3558_pa_centrale_photovoltaique_vire_delibere.pdf,2020,Normandie,photovoltaïque,Vire-Normandie,14,5.3,3.6,,
a_3075_2019_aae_projet-parc-photovoltaique_clecy_delibere.pdf,2019,Normandie,photovoltaïque,Clécy,14,6.6,5.6,-0.493582660892,48.9025554763
a_3054_2019_realisation-parc-photovoltaique_soumont-st-quentin.pdf,2019,Normandie,photovoltaïque,Soumont Saint-Quentin,14,11.8,7.5,,
a_2659_pa_parc-photovoltaique_delibere.pdf,2018,Normandie,photovoltaïque,Chapelle-Longueville,27,240.0,17.0,1.4332609397,49.1061858744
2025apo130.pdf,2025,Occitanie,photovoltaïque,GRES,31,15.0,1.0,,
2025apo127.pdf,2025,Occitanie,photovoltaïque,Peyrouzet,31,1.85,1.5,0.832151962989,43.2079044252
2025apo126.pdf,2025,Occitanie,photovoltaïque,Ibos,31,2.6,2.3,,
2025apo125.pdf,2025,Occitanie,photovoltaïque,Grave,82,16.9,9.13,,
2025apo124.pdf,2025,Occitanie,photovoltaïque,Fonsorbes,31,11.1,12.46,1.23863670585,43.5317695743
2025apo121.pdf,2025,Occitanie,photovoltaïque,Martres Tolosane,31,15.7,8.39,,
2025apo120.pdf,2025,Occitanie,photovoltaïque,Lamasquère,31,23.4,13.3,1.24833943627,43.4845365161
2025apo117.pdf,2025,Occitanie,photovoltaïque,Ponteilla-Nyls,66,,,,
2025apo116.pdf,2025,Occitanie,photovoltaïque,Saint-Laurent-de-la-Salanque,66,,,3.00207879592,42.7935650332
2025apo115.pdf,2025,Occitanie,photovoltaïque,Moussoulens,11,13.3,6.2,2.23830032758,43.2811009539
2025apo114.pdf,2025,Occitanie,photovoltaïque,Saint-Jean-de-Védas,34,,,3.83221847952,43.5716282319
2025apo111.pdf,2025,Occitanie,photovoltaïque,BOULOGNE SUR GESSE,31,41.0,5.85,,
2025apo110.pdf,2025,Occitanie,photovoltaïque,Béziers,34,,,3.23076754164,43.3475883319
2025apo109.pdf,2025,Occitanie,photovoltaïque,MIREMONT,31,,,,
2025apo109.pdf,2025,Occitanie,photovoltaïque,LAGRACE DIEU,31,,,,
2025apo108.pdf,2025,Occitanie,photovoltaïque,Villesiscle,11,,,2.08978989468,43.2278470431
2025apo107.pdf,2025,Occitanie,photovoltaïque,Rieux Volvestre,31,21.8,14.8,,
2025apo106.pdf,2025,Occitanie,photovoltaïque,Lherm,31,56.0,21.9,1.22334236594,43.4293377218
2025apo102.pdf,2025,Occitanie,photovoltaïque,Espédaillac,46,26.4,11.53,1.77517916048,44.6313262107
2025apo99.pdf,2025,Occitanie,photovoltaïque,Centrale photovoltaïque Solarzac sur la commune du Cros,34,718.0,115.83,,
2025apo98-3.pdf,2025,Occitanie,photovoltaïque,PEYROLIERES,31,100.0,10.35,,
2025apo94.pdf,2025,Occitanie,photovoltaïque,Launac,31,88.0,31.2,1.17070596349,43.7503565656
2025apo93.pdf,2025,Occitanie,photovoltaïque,Laveraët,32,5.0,5.0,0.213549832473,43.5270584933
2025apo92.pdf,2025,Occitanie,photovoltaïque,Quercy,82,8.74,9.5,,
2025apo91.pdf,2025,Occitanie,agrivoltaïque,Brouzet-les-Quissac,30,1.15,,,
2025apo90.pdf,2025,Occitanie,photovoltaïque,Trèbes,11,7.76,5.6,2.45954102477,43.2054644637
2025apo88.pdf,2025,Occitanie,photovoltaïque,Haget,32,20.0,6.1,0.161717343606,43.4164577961
2025apo87.pdf,2025,Occitanie,photovoltaïque,Armous,32,7.2,7.9,,
2025apo87.pdf,2025,Occitanie,photovoltaïque,Cau,32,7.2,7.9,,
2025apo86.pdf,2025,Occitanie,photovoltaïque,Mondavezan,31,3.52,,1.04245489237,43.2413424227
2025apo85.pdf,2025,Occitanie,photovoltaïque,,,3.9,3.7,,
2025apo84.pdf,2025,Occitanie,photovoltaïque,Livernon,46,46.0,15.8,1.84523595274,44.6474230613
2025apo83.pdf,2025,Occitanie,photovoltaïque,,,8.0,4.48,,
2025apo82.pdf,2025,Occitanie,photovoltaïque,Béziers,34,4.0,4.94,3.23076754164,43.3475883319
2025apo81.pdf,2025,Occitanie,photovoltaïque,Estézargues,30,50.0,24.5,4.63596567123,43.9542198084
2025apo79.pdf,2025,Occitanie,photovoltaïque,Béziers,34,3.43,3.2,3.23076754164,43.3475883319
2025apo77.pdf,2025,Occitanie,photovoltaïque,Brens,81,8.4,6.46,1.92967120122,43.8878107316
2025apo76.pdf,2025,Occitanie,photovoltaïque,Argilliers,30,180.0,26.0,4.49083337312,43.9815740047
2025apo75.pdf,2025,Occitanie,photovoltaïque,,,15.0,7.5,,
2025apo74.pdf,2025,Occitanie,photovoltaïque,,,11.0,3.83,,
2025apo71.pdf,2025,Occitanie,photovoltaïque,Foissac,12,3.9,3.6,2.00769890689,44.5065119928
2025apo70.pdf,2025,Occitanie,photovoltaïque,Pailhès,34,1.9,1.62,3.18478770413,43.4371324494
2025apo69.pdf,2025,Occitanie,photovoltaïque,Rochefort-du-Gard,30,97.94,45.0,4.68155728487,43.9811688272
2025apo67.pdf,2025,Occitanie,photovoltaïque,Bourg Saint-Bernard,31,15.7,8.19,,
2025apo67.pdf,2025,Occitanie,photovoltaïque,Lanta,31,15.7,8.19,1.66802980553,43.561512681
2025apo66.pdf,2025,Occitanie,photovoltaïque,Servas,30,10.0,,4.19299074511,44.1561490633
2025apo65.pdf,2025,Occitanie,photovoltaïque,Adissan,34,2.8,2.7,3.42608475989,43.535473519
2025apo64.pdf,2025,Occitanie,photovoltaïque,Saint-Victor-des-Oules,30,7.2,,4.4844159444,44.0432790146
2025apo61.pdf,2025,Occitanie,photovoltaïque,BERAT,31,40.0,36.0,,
2025apo58.pdf,2025,Occitanie,photovoltaïque,AUVIGNON,32,23.6,19.0,,
2025apo54.pdf,2025,Occitanie,photovoltaïque,Saint-Thibery,34,14.3,15.9,,
2025apo50.pdf,2025,Occitanie,agrivoltaïque,Saissac,11,29.8,9.99,2.16153708941,43.3660090567
2025apo49.pdf,2025,Occitanie,photovoltaïque,Lafage,11,149.8,16.3,1.86743843652,43.1655958394
2025apo47.pdf,2025,Occitanie,photovoltaïque,Servian,34,,9.5,3.30645261407,43.4143351267
2025apo48.pdf,2025,Occitanie,photovoltaïque,SAINT-THOMAS,31,18.2,10.35,,
2025apo46.pdf,2025,Occitanie,photovoltaïque,Puylaroque,82,7.72,7.88,1.63529811514,44.2515860138
2025apo44.pdf,2025,Occitanie,photovoltaïque,Thézan-les-Béziers,34,9.1,25.0,,
2025apo43.pdf,2025,Occitanie,photovoltaïque,Molas,31,5370.0,9.15,0.779212974903,43.4003607782
2025apo42.pdf,2025,Occitanie,photovoltaïque,Gensac sur Garonne,31,12.9,7.2,,
2025apo40.pdf,2025,Occitanie,photovoltaïque,Plaigne,11,58.6,27.2,1.80732697623,43.1706673671
2025apo39.pdf,2025,Occitanie,photovoltaïque,Barcelonne du Gers,32,17.5,4.2,,
2025apo38.pdf,2025,Occitanie,photovoltaïque,Négrepelisse,82,3.67,2.4,,
2025apo37.pdf,2025,Occitanie,photovoltaïque,Lespignan,34,5.74,5.595,3.16982256617,43.2737109255
2025apo36.pdf,2025,Occitanie,photovoltaïque,centrale photovoltaïque au VIGAN EN QUERCY,46,4.7,3.0,,
2025apo35.pdf,2025,Occitanie,photovoltaïques,AGEN,82,15.25,10.44,,
2025apo34.pdf,2025,Occitanie,photovoltaïque,SAIGUEDE,31,30.0,15.37,,
2025-apo33.pdf,2025,Occitanie,photovoltaïque,AVIGNONET LAURAGAIS,31,18.5,14.9,,
2025apo29.pdf,2025,Occitanie,photovoltaïque,,,3.0,,,
2025-apo28.pdf,2025,Occitanie,photovoltaïque,PUYLAURENS,81,6.18,4.74,,
2025apo27.pdf,2025,Occitanie,photovoltaïque,Grabels,34,4.8,4.5,3.79423262021,43.6507076799
2025apo26.pdf,2025,Occitanie,photovoltaïque,PAMIERS,09,17.0,15.7,,
2025apo25.pdf,2025,Occitanie,photovoltaïque,Castelnaudary,11,,,1.96073752488,43.3230173159
2025apo23.pdf,2025,Occitanie,photovoltaïque,Armagnac,32,5.9,3.0,,
2025apo22.pdf,2025,Occitanie,photovoltaïque,Fréjéville,81,8.1,5.44,,
2025apo21.pdf,2025,Occitanie,photovoltaïque,Villasavary,11,10.66,3.3,2.03314267274,43.2319320444
2025apo20.pdf,2025,Occitanie,photovoltaïque,Couffoulens,31,8.8,8.8,,
2025apo17.pdf,2025,Occitanie,photovoltaïque,Marvejols,48,2.73,2.3,3.28780886743,44.5581181858
2025apo15.pdf,2025,Occitanie,photovoltaïque,Saint-Loup,82,24.88,13.47,0.852281972741,44.0833269005
2025apo10.pdf,2025,Occitanie,photovoltaïque,Portel-des-Corbières,11,262.0,21.0,2.9064611409,43.0517396235
2025apo9.pdf,2025,Occitanie,photovoltaïque,Saint-Maur,32,6.0,6.77,0.346681853223,43.4855046217
2025apo7.pdf,2025,Occitanie,photovoltaïque,Massegros-Causses-Gorges,48,8.8,7.0,,
2025apo6.pdf,2025,Occitanie,photovoltaïque,Puylaroque,82,17.2,7.88,1.63529811514,44.2515860138
2025apo5.pdf,2025,Occitanie,photovoltaïque,Molas (31),32,20.0,7.8,,
2025apo5.pdf,2025,Occitanie,photovoltaïque,Villefranche,32,20.0,7.8,0.734034219047,43.4214250557
2024apo154.pdf,2024,Occitanie,photovoltaïque,Saint-Paulet,11,9.0,8.45,1.88105647745,43.4046115427
2024apo153.pdf,2024,Occitanie,photovoltaïque,Portes,30,,,4.03867170883,44.2634305741
2024apo153.pdf,2024,Occitanie,photovoltaïque,Grand’Combes,30,,,,
2024apo150.pdf,2024,Occitanie,photovoltaïque,UGLAS,65,18.9,12.0,,
2024apo149.pdf,2024,Occitanie,photovoltaïque,Gaillac,81,6.8,4.8,1.88647213801,43.9170968776
2024apo147.pdf,2024,Occitanie,photovoltaïque,Nizas,34,3.2,3.24,3.41956425429,43.5137142122
2024apo146.pdf,2024,Occitanie,photovoltaïque,Fournès,30,4.04,4.21,4.60385526319,43.9332827518
2024apo144.pdf,2024,Occitanie,photovoltaïque,Villemolaque,66,6.35,5.85,2.84776970877,42.5931339433
2024apo143.pdf,2024,Occitanie,photovoltaïque,Roquelaure,32,21.0,,0.593217986978,43.7239375503
