pdf_name,land_surface_ha,power_mwc
2022apbfc33_centralpv_vaulx_lugny_89.pdf,21.6,
2024apo72.pdf,12.0,9.5
8725_avis_centralepv_marle.pdf,22.0,9.28
2025apo98-3.pdf,100.0,10.35
230919pv_champssolairesnuceriens_89_avisdelibere.pdf,320.0,
2023apbfc52_parc_pv_aiserey_echigey_21.pdf,47.0,18.2
10369_avis_parcphotovoltaiquebaindebretagne_35_2023apb30_mentionsigne.pdf,6.8,3.75
p_2022_12540_pv_la_brede_mrae_signe.pdf,11.4,
2024apguy5_centrale_photov_galion_roura_1_.pdf,27.02,6.0
2025apo99.pdf,718.0,115.83
pdl-2024-8318_8319_projet_agrivoltaique_noyantvillages_49_2025appdl6.pdf,49.87,36.9
2022apo132.pdf,21.42,17.45
2022apo126.pdf,19.0,21.0
2024apo98.pdf,4.4,3.7
2022apo127.pdf,4.5,5.0
p_2023_13819_parc_photovoltaique_champagne-mouton_16__meeab-2.pdf,28.0,26.08
p_2023_13854_3voie_cr__signe.pdf,5.65,6.2
2022apo133.pdf,31.6,1.0
p_2024_15601_avis_centrale_agripv_millac_86-3.pdf,134.0,18.8
2023apara69_centralepv_cerilly_03.pdf,18.4,4.72
240218_ap1677_extension_parc-photovoltaique_charroux_03publie.pdf,18.65,13.46
avi_2022apreu8_projet_avis_centralephotovoltaique_pitonmarcelin_le_tampon.pdf,1.9,
p_2021_11651_avis_collegial_centrale_pv_dange_86__mee_mrae_signe.pdf,17.0,16.5
2021appaca62.pdf,45.8,
p_2022_12330_a_pv_castets_40_mrae_signe.pdf,75.5,
p_2020_9551_photov_le_temple_sur_lot_47_signe.pdf,10.3,
2022apge14.pdf,40.6,37.0
2024apo67.pdf,4.9,5.0
p_2018_6583_parc_photovoltaique_marigny_avis-mrae_signe.pdf,,
avi_2021apreu10_pv_hlp_2_3_ste_suzanne_vd-2.pdf,5.1,
11247_avistacite_implantationparcpv_stmalo_35_2024apb18.pdf,,
2020apbfc42_pv_grandes_plaines_aerodrome_crotenay_39.pdf,8.12,8.5
2025apo67.pdf,15.7,8.19
2022apbfc66_pv_decize_58.pdf,4.8,3.79
p_2019_7341_avis_ae_delegation_centrale_andernos_33_signe.pdf,4.0,
p_2024_16804_centrale_pv_de_73_mw_et_147_ha_a_beychac-et-caillau_33.pdf,7.7,1.0
11125_avistacite_creationfermeagrivoltaique_pleyberchrist_29_2024apb3.pdf,,
8881_8882_avis_pv_flavacourt_serifontaine.pdf,80.0,60.0
2023apcvl21.pdf,,
2018apge82.pdf,4.9,
2022apo16.pdf,7.0,
20240603apbfc001698_pv_millery_21.pdf,15.65,
p_2021_11741_mee_vdef1_signe.pdf,9.0,5.53
p_2020_9948_a_mrae_signe.pdf,163.0,
2020apo86.pdf,20.0,6.7
2020appaca30.pdf,48.0,10.0
p_2024_16222_cible_pv_hautesvignes_47signe.pdf,21.0,12.9
12162_avistacite_centralepvsol_plougragan_22_2025apb36.pdf,,
2021apcvl57.pdf,9.8,1.0
2021apcvl1.pdf,161.0,1.0
2020appaca18.pdf,54.0,11.38
7431_7446_avis_centrale_photovolt_dunkerque_stpol.pdf,26.92,26.62
20250505-ap-1859-centraleagrivoltaique-grane-26_vf.pdf,31.4,12.5
2024apge144.pdf,13.0,
2023apge63.pdf,39.6,
p_2023_14061_pv_chasseneuil_avis_signe.pdf,6.1,3.4
2024apo120.pdf,,
p_2023_13886_avis_ae_delegation_centrale_solaire_anais_16_rv.pdf,5.0,2.2
avis_mrae2020apo13.pdf,3.6,3.378
7967_avis_centralepv_st_sepulcre.pdf,71.0,1.0
2024appaca73.pdf,20.0,7.7
2024appaca67.pdf,11.3,3.174
2023apge123.pdf,19.06,
180731_2018apbfc45_parc_solaire_vitry_71.pdf,2120.0,500.0
2022apcvl65.pdf,53.5,1.0
p_2021_11727_avis_ae_collegial_centrale_pauillac_33_mrae_signe.pdf,4.6,5.0
2022apcvl71.pdf,21.0,1.0
mrae_avis_propriano_pv_vdef.pdf,50.0,5.0
2020apge55.pdf,47.0,10.6
2023apge109.pdf,82.7,62.5
2020apc7.pdf,10.0,3.8
2019-006717-41438_6717_implantation_d_une_centrale_photovoltaique_a_bruz_et_pont-pean__35_.pdf,20.0,15.8
2023apge121.pdf,128.0,1.0
240516_apara1707_necessite_actuei_centralepv_millery_69_delibere.pdf,16.5,10.734
ap_pv_salives_21delibere.pdf,92.78,
2024apo122.pdf,3.5,2.85
a_2025_5831_installation_photovoltaique_saint_vigor_delibere.pdf,32.0,20.7
2023apge61.pdf,2000.0,66.9
2024_ap-1799-parc_photovoltaique-premilhat-03_vym_vdefinitive.pdf,19.6,9.6
p_2024_16562_a_pv_maine_de_boixe_et_puyreaux_16_signe.pdf,51.1,1.0
2024apge146.pdf,48.7,
2023apge49.pdf,17.5,15.0
2025apcvl28.pdf,51.14,3.0
2023apo146.pdf,3.9,3.7
p_2020_10042_pv_dondas_47_mrae-signe.pdf,6.2,
pdl-2024-7906-projet_parc_pv_segreanjoubleu_49_2024appdl53.pdf,1.89,1.8
p_2019_7930_a_photovoltaique_savigne_86_signe.pdf,4.8,
2020appaca32.pdf,41800.0,6.05
2021apcvl55.pdf,47.0,2.0
p_2022_14006_pv_chasseneuil_avis_collegial-post-collegiale-rv-1.pdf,28.3,20.0
avis_bfc_2024-4317_projet_pv_arbois-delibere.pdf,23.6,
2020apo90.pdf,7.5,6.176
2021apo90.pdf,74.0,60.0
2021apge36.pdf,28.0,18.0
avis_mrae_2022ao58_parc_pv_roujanel.pdf,133.0,129.0
a_2022-4629_centrale_photovoltaique_vernon_delibere.pdf,158.0,12.9
pdl-2023-7300_projet_centralepv_lesachards_85_2023appdl102.pdf,32000.0,
p_2025_17458_agripv_villognon_16.pdf,29.2,18.62
2025apo71.pdf,3.9,3.6
p_2023_14084_pv_varzay_avis_signe.pdf,5.0,1.0
2024apo65.pdf,,
2025apo65.pdf,2.8,2.7
2018apge9.pdf,12.7,4.0
p_2023_14470_14469_photovoltaique_ecassefort_et_seyches_47_meeab.pdf,25.4,16.2
a_2023-5161_installation-photovolt-sol_nointot_delibere.pdf,9.9,4.931
avismrae972_2024apmar4_total_agrivoltaismev6b_signe.pdf,28.9,2.9
2023apo125-2.pdf,25.6,4.85
2025apo9.pdf,6.0,6.77
p_2023_13664_a_13667_avis_ae_formule_centrale_solaire_bizanos_aressy_meillon_rv.pdf,8.2,7.0
2022apara38__pc_parcpv_lesmartresdartiere-63.pdf,60.6,38.9
p_2023_14602_pv_au_sol_dussac-vdef-1.pdf,12.0,11.5
p_2023_15242_pv_montayral_avis_signe.pdf,13.4,1.0
6847_avis_centrale_photovoltaique_berneuilsuraisne.pdf,22.5,1.0
2021appaca61.pdf,10.0,2.7
p_2020_10442_a_photovolt_st_vallier_16_mee-1_mrae_signe-5.pdf,5.5,
p_2018_5954_avis_ae_parc_photovoltaique_au_sol_montmorillon_86_mrae_signe.pdf,4072.0,
2025apo58.pdf,23.6,19.0
2023apge20-2.pdf,6.62,5.03
p_2024_15586_pv_saint_gein_40_avis_signe.pdf,1279.0,2.99
p_2022_12201_avis_ae_proc-com_centrale_solaire_la_contie_24_mrae_signe.pdf,630.0,7.3
pdl-2022-6061_avis_centrale__pv_rochesuryon_85_2022appdl44.pdf,6.2,4.3
2025apo64.pdf,7.2,
p_2023_14302_centralepv_tremons-_47_signe.pdf,5.5,4.7
2025apo70.pdf,1.9,1.62
p_2023_14260_agripv_millac_86_rv.pdf,134.0,111.0
2024apo64.pdf,10.0,
p_2024_16297_avis_ae_collegial_restreint_centrale_antigny_86.pdf,20.6,15.35
2018apge42.pdf,5.9,
p_2019_8884_a_parc_photovoltaique_la_douze_24_mls_mrae_signe.pdf,7.0,
2021apge23.pdf,12.8,16.58
2023apcvl22.pdf,,
p_2025_17504_avis_ae_centrale_agrivoltaique_argelouse_40.pdf,206.0,123.0
2023apo15.pdf,16.9,17.03
avismrae972_2025apmar2_edf_lamentin_signe.pdf,8.5,5.91
p_2018_6838_a_mls_mrae_signe.pdf,64.7,3.76
p_2024_15538_pv_3_voie_st_exupery_et_st_bonnet_19.pdf,14.3,14.55
p_2023_14390_centrale_photovoltaique_bors_de_baignes_16_mee_signe.pdf,11.9,5.0
2023apara18_centralepv_junhac_sansacveinazes_15.pdf,130.0,29.72
2021apo85.pdf,27.0,18.6
pdl-2023-7351_centralepvetmecdp_ombreedanjou_49_2023appdl114.pdf,7.6,2.52
250627_aparaxx_parcpv_salignysurroudon_03.pdf,252.0,49.0
2024apge38.pdf,11.5,
2020appaca33.pdf,41800.0,6.05
p_2019_7806_a_mls_signe.pdf,23.0,
2023apo147.pdf,3.0,2.84
2023apge48.pdf,7.0,
2025apcvl29.pdf,17.55,9.14
p_2019_7415_avis_ae_delegation_centrale_mios_33_signe.pdf,2.2,
a_2024_5373__installation_photovoltaique_criquebeuf_delibere.pdf,27.4,1.0
2024apo123.pdf,19.75,9.0
2020appaca9.pdf,60.0,
20250331-ap-1835-agripv-lezoux-63_vf-2.pdf,11.4,7.54
2023appaca68.pdf,6.8,6.1
2019-007085-44619_7085_projet_de_centrale_photovoltaique_a_gael__35_.pdf,,
2024ap4560pvgueugnon_71delibere.pdf,28.27,
a_2025-8306_installation_photovoltaique_l_aigle_st_sulpice_delibere.pdf,3.2,
2019apge21.pdf,23.35,17.0
2023appaca40.pdf,80.0,29.48
cadrage_prealable_volieres_photovolataiques_post_seance.pdf,,
2020apc6.pdf,14.0,10.0
p_2022_12116_a_pv_arbus_64_signe.pdf,3.76,2.8
p_2018_6484_avis_ae_delego_centrale_lesperon_40_mls_signe.pdf,120.0,34.0
2024appaca58.pdf,20.0,7.5
2022apcvl72.pdf,31.5,1.0
avis_mrae2021apo8.pdf,7.0,7.0
p_2024_15577_a_agripv_taize_aizie_16_1_.pdf,144.0,10.3
pdl-2022-6051_projet-centralepv_lude_72_2022appdl41.pdf,10.1,
